2017-12-16 03:23:20,719, DEBUG, Start RNN training master
2017-12-16 03:23:22,231, DEBUG, exp id, 0, Start RNN worker
2017-12-16 03:23:22,262, DEBUG, exp id, 1, Start RNN worker
2017-12-16 03:23:22,297, DEBUG, exp id, 2, Start RNN worker
2017-12-16 03:23:22,333, DEBUG, exp id, 3, Start RNN worker
2017-12-16 03:23:22,364, DEBUG, exp id, 4, Start RNN worker
2017-12-16 03:23:22,402, DEBUG, exp id, 5, Start RNN worker
2017-12-16 03:23:22,433, DEBUG, exp id, 6, Start RNN worker
2017-12-16 03:23:22,469, DEBUG, exp id, 7, Start RNN worker
2017-12-16 03:23:22,509, DEBUG, exp id, 8, Start RNN worker
2017-12-16 03:23:22,542, DEBUG, exp id, 9, Start RNN worker
2017-12-16 03:23:53,422, DEBUG, exp id, 7, Step, 1, Minibatch Loss, 2.83661, Training Accuracy, 0.35547
2017-12-16 06:46:11,575, DEBUG, exp id, 28, Step, 12150, Minibatch Loss, 0.00270, Training Accuracy, 1.00000
2017-12-16 06:46:13,074, DEBUG, exp id, 20, Step, 7400, Minibatch Loss, 0.02059, Training Accuracy, 0.99805
2017-12-16 06:46:13,218, DEBUG, exp id, 27, Step, 12300, Minibatch Loss, 0.00370, Training Accuracy, 1.00000
2017-12-16 06:46:16,345, DEBUG, exp id, 26, Step, 7400, Minibatch Loss, 0.00926, Training Accuracy, 1.00000
2017-12-16 06:46:26,674, DEBUG, exp id, 25, Step, 7450, Minibatch Loss, 0.00632, Training Accuracy, 1.00000
2017-12-16 06:46:27,039, DEBUG, exp id, 24, Step, 8550, Minibatch Loss, 0.00485, Training Accuracy, 1.00000
2017-12-16 06:46:27,828, DEBUG, exp id, 22, Step, 7450, Minibatch Loss, 0.01190, Training Accuracy, 1.00000
2017-12-16 06:46:28,412, DEBUG, exp id, 28, Step, 12200, Minibatch Loss, 0.00255, Training Accuracy, 1.00000
2017-12-16 06:46:29,735, DEBUG, exp id, 27, Step, 12350, Minibatch Loss, 0.00287, Training Accuracy, 1.00000
2017-12-16 06:46:29,904, DEBUG, exp id, 29, Step, 7200, Minibatch Loss, 0.02763, Training Accuracy, 0.99805
2017-12-16 06:46:30,945, DEBUG, exp id, 21, Step, 8550, Minibatch Loss, 0.00885, Training Accuracy, 1.00000
2017-12-16 06:46:36,712, DEBUG, exp id, 23, Step, 7450, Minibatch Loss, 0.00934, Training Accuracy, 1.00000
2017-12-16 06:46:40,704, DEBUG, exp id, 20, Step, 7450, Minibatch Loss, 0.02097, Training Accuracy, 1.00000
2017-12-16 06:46:43,974, DEBUG, exp id, 26, Step, 7450, Minibatch Loss, 0.01092, Training Accuracy, 1.00000
2017-12-16 06:46:45,175, DEBUG, exp id, 28, Step, 12250, Minibatch Loss, 0.00376, Training Accuracy, 1.00000
2017-12-16 06:46:46,197, DEBUG, exp id, 27, Step, 12400, Minibatch Loss, 0.00540, Training Accuracy, 1.00000
2017-12-16 06:46:50,942, DEBUG, exp id, 24, Step, 8600, Minibatch Loss, 0.00584, Training Accuracy, 1.00000
2017-12-16 06:46:54,207, DEBUG, exp id, 25, Step, 7500, Minibatch Loss, 0.01003, Training Accuracy, 1.00000
2017-12-16 06:46:54,873, DEBUG, exp id, 21, Step, 8600, Minibatch Loss, 0.01042, Training Accuracy, 1.00000
2017-12-16 06:46:55,348, DEBUG, exp id, 22, Step, 7500, Minibatch Loss, 0.01347, Training Accuracy, 1.00000
2017-12-16 06:46:58,326, DEBUG, exp id, 29, Step, 7250, Minibatch Loss, 0.02389, Training Accuracy, 1.00000
2017-12-16 06:47:02,030, DEBUG, exp id, 28, Step, 12300, Minibatch Loss, 0.00271, Training Accuracy, 1.00000
2017-12-16 06:47:02,582, DEBUG, exp id, 27, Step, 12450, Minibatch Loss, 0.00406, Training Accuracy, 1.00000
2017-12-16 06:47:04,230, DEBUG, exp id, 23, Step, 7500, Minibatch Loss, 0.00932, Training Accuracy, 1.00000
2017-12-16 06:47:08,338, DEBUG, exp id, 20, Step, 7500, Minibatch Loss, 0.04430, Training Accuracy, 0.99414
2017-12-16 06:47:11,638, DEBUG, exp id, 26, Step, 7500, Minibatch Loss, 0.00766, Training Accuracy, 1.00000
2017-12-16 06:47:14,736, DEBUG, exp id, 24, Step, 8650, Minibatch Loss, 0.00480, Training Accuracy, 1.00000
2017-12-16 06:47:18,618, DEBUG, exp id, 28, Step, 12350, Minibatch Loss, 0.12416, Training Accuracy, 0.97266
2017-12-16 06:47:18,833, DEBUG, exp id, 21, Step, 8650, Minibatch Loss, 0.01001, Training Accuracy, 1.00000
2017-12-16 06:47:19,078, DEBUG, exp id, 27, Step, 12500, Minibatch Loss, 0.00305, Training Accuracy, 1.00000
2017-12-16 06:47:21,643, DEBUG, exp id, 25, Step, 7550, Minibatch Loss, 0.00702, Training Accuracy, 1.00000
2017-12-16 06:47:22,775, DEBUG, exp id, 22, Step, 7550, Minibatch Loss, 0.00895, Training Accuracy, 1.00000
2017-12-16 06:47:26,624, DEBUG, exp id, 29, Step, 7300, Minibatch Loss, 0.02688, Training Accuracy, 0.99805
2017-12-16 06:47:32,006, DEBUG, exp id, 23, Step, 7550, Minibatch Loss, 0.00814, Training Accuracy, 1.00000
2017-12-16 06:47:35,321, DEBUG, exp id, 28, Step, 12400, Minibatch Loss, 0.05497, Training Accuracy, 0.98828
2017-12-16 06:47:35,552, DEBUG, exp id, 27, Step, 12550, Minibatch Loss, 0.00423, Training Accuracy, 1.00000
2017-12-16 06:47:36,046, DEBUG, exp id, 20, Step, 7550, Minibatch Loss, 0.03453, Training Accuracy, 0.99609
2017-12-16 06:47:38,543, DEBUG, exp id, 24, Step, 8700, Minibatch Loss, 0.00574, Training Accuracy, 1.00000
2017-12-16 06:47:39,337, DEBUG, exp id, 26, Step, 7550, Minibatch Loss, 0.00846, Training Accuracy, 1.00000
2017-12-16 06:47:42,978, DEBUG, exp id, 21, Step, 8700, Minibatch Loss, 0.00865, Training Accuracy, 1.00000
2017-12-16 06:47:49,228, DEBUG, exp id, 25, Step, 7600, Minibatch Loss, 0.00667, Training Accuracy, 1.00000
2017-12-16 06:47:50,074, DEBUG, exp id, 22, Step, 7600, Minibatch Loss, 0.00843, Training Accuracy, 1.00000
2017-12-16 06:47:51,977, DEBUG, exp id, 28, Step, 12450, Minibatch Loss, 0.04709, Training Accuracy, 0.99609
2017-12-16 06:47:52,147, DEBUG, exp id, 27, Step, 12600, Minibatch Loss, 0.00375, Training Accuracy, 1.00000
2017-12-16 06:47:54,995, DEBUG, exp id, 29, Step, 7350, Minibatch Loss, 0.01904, Training Accuracy, 1.00000
2017-12-16 06:47:59,826, DEBUG, exp id, 23, Step, 7600, Minibatch Loss, 0.00631, Training Accuracy, 1.00000
2017-12-16 06:48:02,675, DEBUG, exp id, 24, Step, 8750, Minibatch Loss, 0.01776, Training Accuracy, 0.99219
2017-12-16 06:48:03,675, DEBUG, exp id, 20, Step, 7600, Minibatch Loss, 0.02167, Training Accuracy, 1.00000
2017-12-16 06:48:07,021, DEBUG, exp id, 26, Step, 7600, Minibatch Loss, 0.00843, Training Accuracy, 1.00000
2017-12-16 06:48:07,026, DEBUG, exp id, 21, Step, 8750, Minibatch Loss, 0.00691, Training Accuracy, 1.00000
2017-12-16 06:48:08,697, DEBUG, exp id, 27, Step, 12650, Minibatch Loss, 0.00559, Training Accuracy, 1.00000
2017-12-16 06:48:08,943, DEBUG, exp id, 28, Step, 12500, Minibatch Loss, 0.03569, Training Accuracy, 0.99609
2017-12-16 06:48:16,804, DEBUG, exp id, 25, Step, 7650, Minibatch Loss, 0.02993, Training Accuracy, 0.99219
2017-12-16 06:48:17,799, DEBUG, exp id, 22, Step, 7650, Minibatch Loss, 0.01138, Training Accuracy, 1.00000
2017-12-16 06:48:23,593, DEBUG, exp id, 29, Step, 7400, Minibatch Loss, 0.01766, Training Accuracy, 1.00000
2017-12-16 06:48:25,241, DEBUG, exp id, 27, Step, 12700, Minibatch Loss, 0.00375, Training Accuracy, 1.00000
2017-12-16 06:48:25,629, DEBUG, exp id, 28, Step, 12550, Minibatch Loss, 0.03502, Training Accuracy, 1.00000
2017-12-16 06:48:26,613, DEBUG, exp id, 24, Step, 8800, Minibatch Loss, 0.00509, Training Accuracy, 1.00000
2017-12-16 06:48:27,451, DEBUG, exp id, 23, Step, 7650, Minibatch Loss, 0.00827, Training Accuracy, 1.00000
2017-12-16 06:48:30,809, DEBUG, exp id, 21, Step, 8800, Minibatch Loss, 0.00763, Training Accuracy, 1.00000
2017-12-16 06:48:31,291, DEBUG, exp id, 20, Step, 7650, Minibatch Loss, 0.02799, Training Accuracy, 0.99805
2017-12-16 06:48:34,613, DEBUG, exp id, 26, Step, 7650, Minibatch Loss, 0.00974, Training Accuracy, 1.00000
2017-12-16 06:48:41,725, DEBUG, exp id, 27, Step, 12750, Minibatch Loss, 0.00262, Training Accuracy, 1.00000
2017-12-16 06:48:42,379, DEBUG, exp id, 28, Step, 12600, Minibatch Loss, 0.04312, Training Accuracy, 0.99609
2017-12-16 06:48:44,379, DEBUG, exp id, 25, Step, 7700, Minibatch Loss, 0.01744, Training Accuracy, 1.00000
2017-12-16 06:48:45,480, DEBUG, exp id, 22, Step, 7700, Minibatch Loss, 0.00863, Training Accuracy, 1.00000
2017-12-16 06:48:50,794, DEBUG, exp id, 24, Step, 8850, Minibatch Loss, 0.00386, Training Accuracy, 1.00000
2017-12-16 06:48:51,874, DEBUG, exp id, 29, Step, 7450, Minibatch Loss, 0.01667, Training Accuracy, 1.00000
2017-12-16 06:48:54,785, DEBUG, exp id, 21, Step, 8850, Minibatch Loss, 0.01119, Training Accuracy, 1.00000
2017-12-16 06:48:54,887, DEBUG, exp id, 23, Step, 7700, Minibatch Loss, 0.00702, Training Accuracy, 1.00000
2017-12-16 06:48:58,328, DEBUG, exp id, 27, Step, 12800, Minibatch Loss, 0.00312, Training Accuracy, 1.00000
2017-12-16 06:48:58,650, DEBUG, exp id, 20, Step, 7700, Minibatch Loss, 0.02046, Training Accuracy, 1.00000
2017-12-16 06:48:59,023, DEBUG, exp id, 28, Step, 12650, Minibatch Loss, 0.02729, Training Accuracy, 1.00000
2017-12-16 06:49:01,980, DEBUG, exp id, 26, Step, 7700, Minibatch Loss, 0.00872, Training Accuracy, 1.00000
2017-12-16 06:49:11,804, DEBUG, exp id, 25, Step, 7750, Minibatch Loss, 0.02049, Training Accuracy, 0.99609
2017-12-16 06:49:13,042, DEBUG, exp id, 22, Step, 7750, Minibatch Loss, 0.00996, Training Accuracy, 1.00000
2017-12-16 06:49:14,874, DEBUG, exp id, 27, Step, 12850, Minibatch Loss, 0.00302, Training Accuracy, 1.00000
2017-12-16 06:49:14,894, DEBUG, exp id, 24, Step, 8900, Minibatch Loss, 0.00834, Training Accuracy, 1.00000
2017-12-16 06:49:15,575, DEBUG, exp id, 28, Step, 12700, Minibatch Loss, 0.02270, Training Accuracy, 1.00000
2017-12-16 06:49:18,708, DEBUG, exp id, 21, Step, 8900, Minibatch Loss, 0.00525, Training Accuracy, 1.00000
2017-12-16 06:49:20,274, DEBUG, exp id, 29, Step, 7500, Minibatch Loss, 0.01641, Training Accuracy, 1.00000
2017-12-16 06:49:22,381, DEBUG, exp id, 23, Step, 7750, Minibatch Loss, 0.00792, Training Accuracy, 1.00000
2017-12-16 06:49:26,233, DEBUG, exp id, 20, Step, 7750, Minibatch Loss, 0.02535, Training Accuracy, 0.99805
2017-12-16 06:49:29,536, DEBUG, exp id, 26, Step, 7750, Minibatch Loss, 0.00765, Training Accuracy, 1.00000
2017-12-16 06:49:31,274, DEBUG, exp id, 27, Step, 12900, Minibatch Loss, 0.00369, Training Accuracy, 1.00000
2017-12-16 06:49:32,374, DEBUG, exp id, 28, Step, 12750, Minibatch Loss, 0.03568, Training Accuracy, 0.99609
2017-12-16 06:49:38,947, DEBUG, exp id, 24, Step, 8950, Minibatch Loss, 0.00398, Training Accuracy, 1.00000
2017-12-16 06:49:39,428, DEBUG, exp id, 25, Step, 7800, Minibatch Loss, 0.01324, Training Accuracy, 1.00000
2017-12-16 06:49:40,546, DEBUG, exp id, 22, Step, 7800, Minibatch Loss, 0.03236, Training Accuracy, 0.98438
2017-12-16 06:49:42,717, DEBUG, exp id, 21, Step, 8950, Minibatch Loss, 0.00910, Training Accuracy, 1.00000
2017-12-16 06:49:47,864, DEBUG, exp id, 27, Step, 12950, Minibatch Loss, 0.00352, Training Accuracy, 1.00000
2017-12-16 06:49:48,594, DEBUG, exp id, 29, Step, 7550, Minibatch Loss, 0.01747, Training Accuracy, 1.00000
2017-12-16 06:49:49,113, DEBUG, exp id, 28, Step, 12800, Minibatch Loss, 0.03679, Training Accuracy, 0.99219
2017-12-16 06:49:50,098, DEBUG, exp id, 23, Step, 7800, Minibatch Loss, 0.00683, Training Accuracy, 1.00000
2017-12-16 06:49:53,846, DEBUG, exp id, 20, Step, 7800, Minibatch Loss, 0.05030, Training Accuracy, 0.98633
2017-12-16 06:49:57,094, DEBUG, exp id, 26, Step, 7800, Minibatch Loss, 0.00637, Training Accuracy, 1.00000
2017-12-16 06:50:02,927, DEBUG, exp id, 24, Step, 9000, Minibatch Loss, 0.00655, Training Accuracy, 1.00000
2017-12-16 06:50:04,429, DEBUG, exp id, 27, Step, 13000, Minibatch Loss, 0.00322, Training Accuracy, 1.00000
2017-12-16 06:50:05,832, DEBUG, exp id, 28, Step, 12850, Minibatch Loss, 0.03354, Training Accuracy, 1.00000
2017-12-16 06:50:06,647, DEBUG, exp id, 21, Step, 9000, Minibatch Loss, 0.00791, Training Accuracy, 1.00000
2017-12-16 06:50:07,042, DEBUG, exp id, 25, Step, 7850, Minibatch Loss, 0.01394, Training Accuracy, 1.00000
2017-12-16 06:50:08,124, DEBUG, exp id, 22, Step, 7850, Minibatch Loss, 0.00829, Training Accuracy, 1.00000
2017-12-16 06:50:16,900, DEBUG, exp id, 29, Step, 7600, Minibatch Loss, 0.01664, Training Accuracy, 1.00000
2017-12-16 06:50:17,914, DEBUG, exp id, 23, Step, 7850, Minibatch Loss, 0.00812, Training Accuracy, 1.00000
2017-12-16 06:50:20,990, DEBUG, exp id, 27, Step, 13050, Minibatch Loss, 0.00285, Training Accuracy, 1.00000
2017-12-16 06:50:21,314, DEBUG, exp id, 20, Step, 7850, Minibatch Loss, 0.02608, Training Accuracy, 1.00000
2017-12-16 06:50:22,680, DEBUG, exp id, 28, Step, 12900, Minibatch Loss, 0.03562, Training Accuracy, 0.99219
2017-12-16 06:50:24,602, DEBUG, exp id, 26, Step, 7850, Minibatch Loss, 0.00790, Training Accuracy, 1.00000
2017-12-16 06:50:26,890, DEBUG, exp id, 24, Step, 9050, Minibatch Loss, 0.00281, Training Accuracy, 1.00000
2017-12-16 06:50:30,653, DEBUG, exp id, 21, Step, 9050, Minibatch Loss, 0.00958, Training Accuracy, 1.00000
2017-12-16 06:50:34,377, DEBUG, exp id, 25, Step, 7900, Minibatch Loss, 0.01516, Training Accuracy, 1.00000
2017-12-16 06:50:35,530, DEBUG, exp id, 22, Step, 7900, Minibatch Loss, 0.00866, Training Accuracy, 1.00000
2017-12-16 06:50:37,527, DEBUG, exp id, 27, Step, 13100, Minibatch Loss, 0.00205, Training Accuracy, 1.00000
2017-12-16 06:50:39,535, DEBUG, exp id, 28, Step, 12950, Minibatch Loss, 0.02595, Training Accuracy, 1.00000
2017-12-16 06:50:45,300, DEBUG, exp id, 29, Step, 7650, Minibatch Loss, 0.02252, Training Accuracy, 0.99805
2017-12-16 06:50:45,460, DEBUG, exp id, 23, Step, 7900, Minibatch Loss, 0.00789, Training Accuracy, 1.00000
2017-12-16 06:50:48,802, DEBUG, exp id, 20, Step, 7900, Minibatch Loss, 0.02188, Training Accuracy, 0.99805
2017-12-16 06:50:50,844, DEBUG, exp id, 24, Step, 9100, Minibatch Loss, 0.00569, Training Accuracy, 1.00000
2017-12-16 06:50:52,082, DEBUG, exp id, 26, Step, 7900, Minibatch Loss, 0.09986, Training Accuracy, 0.97070
2017-12-16 06:50:54,233, DEBUG, exp id, 27, Step, 13150, Minibatch Loss, 0.00283, Training Accuracy, 1.00000
2017-12-16 06:50:54,697, DEBUG, exp id, 21, Step, 9100, Minibatch Loss, 0.00755, Training Accuracy, 1.00000
2017-12-16 06:50:56,209, DEBUG, exp id, 28, Step, 13000, Minibatch Loss, 0.01766, Training Accuracy, 1.00000
2017-12-16 06:51:01,876, DEBUG, exp id, 25, Step, 7950, Minibatch Loss, 0.01134, Training Accuracy, 1.00000
2017-12-16 06:51:02,928, DEBUG, exp id, 22, Step, 7950, Minibatch Loss, 0.00836, Training Accuracy, 1.00000
2017-12-16 06:51:10,575, DEBUG, exp id, 27, Step, 13200, Minibatch Loss, 0.00264, Training Accuracy, 1.00000
2017-12-16 06:51:12,877, DEBUG, exp id, 28, Step, 13050, Minibatch Loss, 0.01569, Training Accuracy, 1.00000
2017-12-16 06:51:13,003, DEBUG, exp id, 23, Step, 7950, Minibatch Loss, 0.00734, Training Accuracy, 1.00000
2017-12-16 06:51:13,737, DEBUG, exp id, 29, Step, 7700, Minibatch Loss, 0.01760, Training Accuracy, 1.00000
2017-12-16 06:51:15,099, DEBUG, exp id, 24, Step, 9150, Minibatch Loss, 0.00605, Training Accuracy, 1.00000
2017-12-16 06:51:16,284, DEBUG, exp id, 20, Step, 7950, Minibatch Loss, 0.01892, Training Accuracy, 1.00000
2017-12-16 06:51:18,683, DEBUG, exp id, 21, Step, 9150, Minibatch Loss, 0.00657, Training Accuracy, 1.00000
2017-12-16 06:51:19,607, DEBUG, exp id, 26, Step, 7950, Minibatch Loss, 0.04077, Training Accuracy, 0.99609
2017-12-16 06:51:27,180, DEBUG, exp id, 27, Step, 13250, Minibatch Loss, 0.00173, Training Accuracy, 1.00000
2017-12-16 06:51:29,405, DEBUG, exp id, 25, Step, 8000, Minibatch Loss, 0.01044, Training Accuracy, 1.00000
2017-12-16 06:51:29,627, DEBUG, exp id, 28, Step, 13100, Minibatch Loss, 0.03280, Training Accuracy, 0.99219
2017-12-16 06:51:30,445, DEBUG, exp id, 22, Step, 8000, Minibatch Loss, 0.00813, Training Accuracy, 1.00000
2017-12-16 06:51:39,103, DEBUG, exp id, 24, Step, 9200, Minibatch Loss, 0.00744, Training Accuracy, 1.00000
2017-12-16 06:51:40,453, DEBUG, exp id, 23, Step, 8000, Minibatch Loss, 0.00624, Training Accuracy, 1.00000
2017-12-16 06:51:42,192, DEBUG, exp id, 29, Step, 7750, Minibatch Loss, 0.05241, Training Accuracy, 0.98242
2017-12-16 06:51:42,607, DEBUG, exp id, 21, Step, 9200, Minibatch Loss, 0.00852, Training Accuracy, 1.00000
2017-12-16 06:51:43,606, DEBUG, exp id, 27, Step, 13300, Minibatch Loss, 0.00182, Training Accuracy, 1.00000
2017-12-16 06:51:43,775, DEBUG, exp id, 20, Step, 8000, Minibatch Loss, 0.01833, Training Accuracy, 1.00000
2017-12-16 06:51:46,278, DEBUG, exp id, 28, Step, 13150, Minibatch Loss, 0.02590, Training Accuracy, 0.99609
2017-12-16 06:51:47,024, DEBUG, exp id, 26, Step, 8000, Minibatch Loss, 0.03865, Training Accuracy, 0.99805
2017-12-16 06:51:56,905, DEBUG, exp id, 25, Step, 8050, Minibatch Loss, 0.00768, Training Accuracy, 1.00000
2017-12-16 06:51:57,974, DEBUG, exp id, 22, Step, 8050, Minibatch Loss, 0.97856, Training Accuracy, 0.85547
2017-12-16 06:52:00,326, DEBUG, exp id, 27, Step, 13350, Minibatch Loss, 0.00414, Training Accuracy, 1.00000
2017-12-16 06:52:03,078, DEBUG, exp id, 28, Step, 13200, Minibatch Loss, 0.01804, Training Accuracy, 1.00000
2017-12-16 06:52:03,208, DEBUG, exp id, 24, Step, 9250, Minibatch Loss, 0.00622, Training Accuracy, 1.00000
2017-12-16 06:52:06,494, DEBUG, exp id, 21, Step, 9250, Minibatch Loss, 0.00872, Training Accuracy, 1.00000
2017-12-16 06:52:07,888, DEBUG, exp id, 23, Step, 8050, Minibatch Loss, 0.00830, Training Accuracy, 1.00000
2017-12-16 06:52:10,399, DEBUG, exp id, 29, Step, 7800, Minibatch Loss, 0.01654, Training Accuracy, 0.99805
2017-12-16 06:52:11,229, DEBUG, exp id, 20, Step, 8050, Minibatch Loss, 0.06251, Training Accuracy, 0.98242
2017-12-16 06:52:14,545, DEBUG, exp id, 26, Step, 8050, Minibatch Loss, 0.04581, Training Accuracy, 0.99414
2017-12-16 06:52:16,856, DEBUG, exp id, 27, Step, 13400, Minibatch Loss, 0.00227, Training Accuracy, 1.00000
2017-12-16 06:52:19,876, DEBUG, exp id, 28, Step, 13250, Minibatch Loss, 0.02156, Training Accuracy, 0.99609
2017-12-16 06:52:24,325, DEBUG, exp id, 25, Step, 8100, Minibatch Loss, 0.01182, Training Accuracy, 1.00000
2017-12-16 06:52:25,402, DEBUG, exp id, 22, Step, 8100, Minibatch Loss, 0.03486, Training Accuracy, 0.99609
2017-12-16 06:52:27,281, DEBUG, exp id, 24, Step, 9300, Minibatch Loss, 0.00467, Training Accuracy, 1.00000
2017-12-16 06:52:30,431, DEBUG, exp id, 21, Step, 9300, Minibatch Loss, 0.00903, Training Accuracy, 1.00000
2017-12-16 06:52:33,347, DEBUG, exp id, 27, Step, 13450, Minibatch Loss, 0.00298, Training Accuracy, 1.00000
2017-12-16 06:52:35,419, DEBUG, exp id, 23, Step, 8100, Minibatch Loss, 0.00507, Training Accuracy, 1.00000
2017-12-16 06:52:36,776, DEBUG, exp id, 28, Step, 13300, Minibatch Loss, 0.02191, Training Accuracy, 0.99609
2017-12-16 06:52:38,690, DEBUG, exp id, 20, Step, 8100, Minibatch Loss, 0.03420, Training Accuracy, 0.99609
2017-12-16 06:52:38,848, DEBUG, exp id, 29, Step, 7850, Minibatch Loss, 0.01321, Training Accuracy, 1.00000
2017-12-16 06:52:42,076, DEBUG, exp id, 26, Step, 8100, Minibatch Loss, 0.02608, Training Accuracy, 0.99805
2017-12-16 06:52:49,876, DEBUG, exp id, 27, Step, 13500, Minibatch Loss, 0.00385, Training Accuracy, 1.00000
2017-12-16 06:52:51,476, DEBUG, exp id, 24, Step, 9350, Minibatch Loss, 0.00756, Training Accuracy, 1.00000
2017-12-16 06:52:51,774, DEBUG, exp id, 25, Step, 8150, Minibatch Loss, 0.00880, Training Accuracy, 1.00000
2017-12-16 06:52:53,019, DEBUG, exp id, 22, Step, 8150, Minibatch Loss, 0.01511, Training Accuracy, 1.00000
2017-12-16 06:52:53,520, DEBUG, exp id, 28, Step, 13350, Minibatch Loss, 0.01524, Training Accuracy, 1.00000
2017-12-16 06:52:54,375, DEBUG, exp id, 21, Step, 9350, Minibatch Loss, 0.00887, Training Accuracy, 1.00000
2017-12-16 06:53:02,935, DEBUG, exp id, 23, Step, 8150, Minibatch Loss, 0.00578, Training Accuracy, 1.00000
2017-12-16 06:53:06,290, DEBUG, exp id, 20, Step, 8150, Minibatch Loss, 0.02409, Training Accuracy, 0.99805
2017-12-16 06:53:06,295, DEBUG, exp id, 27, Step, 13550, Minibatch Loss, 0.00287, Training Accuracy, 1.00000
2017-12-16 06:53:07,138, DEBUG, exp id, 29, Step, 7900, Minibatch Loss, 0.01245, Training Accuracy, 1.00000
2017-12-16 06:53:09,733, DEBUG, exp id, 26, Step, 8150, Minibatch Loss, 0.03208, Training Accuracy, 0.99609
2017-12-16 06:53:10,326, DEBUG, exp id, 28, Step, 13400, Minibatch Loss, 0.01293, Training Accuracy, 1.00000
2017-12-16 06:53:15,389, DEBUG, exp id, 24, Step, 9400, Minibatch Loss, 0.00436, Training Accuracy, 1.00000
2017-12-16 06:53:18,192, DEBUG, exp id, 21, Step, 9400, Minibatch Loss, 0.03224, Training Accuracy, 0.99219
2017-12-16 06:53:19,504, DEBUG, exp id, 25, Step, 8200, Minibatch Loss, 0.01012, Training Accuracy, 1.00000
2017-12-16 06:53:20,620, DEBUG, exp id, 22, Step, 8200, Minibatch Loss, 0.04053, Training Accuracy, 0.99219
2017-12-16 06:53:23,016, DEBUG, exp id, 27, Step, 13600, Minibatch Loss, 0.00407, Training Accuracy, 1.00000
2017-12-16 06:53:27,150, DEBUG, exp id, 28, Step, 13450, Minibatch Loss, 0.01211, Training Accuracy, 1.00000
2017-12-16 06:53:30,537, DEBUG, exp id, 23, Step, 8200, Minibatch Loss, 0.00501, Training Accuracy, 1.00000
2017-12-16 06:53:33,791, DEBUG, exp id, 20, Step, 8200, Minibatch Loss, 0.02111, Training Accuracy, 0.99805
2017-12-16 06:53:35,596, DEBUG, exp id, 29, Step, 7950, Minibatch Loss, 0.01347, Training Accuracy, 1.00000
2017-12-16 06:53:37,101, DEBUG, exp id, 26, Step, 8200, Minibatch Loss, 0.02812, Training Accuracy, 0.99609
2017-12-16 06:53:39,373, DEBUG, exp id, 24, Step, 9450, Minibatch Loss, 0.00379, Training Accuracy, 1.00000
2017-12-16 06:53:39,615, DEBUG, exp id, 27, Step, 13650, Minibatch Loss, 0.00296, Training Accuracy, 1.00000
2017-12-16 06:53:42,211, DEBUG, exp id, 21, Step, 9450, Minibatch Loss, 0.01557, Training Accuracy, 1.00000
2017-12-16 06:53:43,975, DEBUG, exp id, 28, Step, 13500, Minibatch Loss, 0.01384, Training Accuracy, 1.00000
2017-12-16 06:53:46,914, DEBUG, exp id, 25, Step, 8250, Minibatch Loss, 0.00632, Training Accuracy, 1.00000
2017-12-16 06:53:48,050, DEBUG, exp id, 22, Step, 8250, Minibatch Loss, 0.01609, Training Accuracy, 1.00000
2017-12-16 06:53:56,115, DEBUG, exp id, 27, Step, 13700, Minibatch Loss, 0.00315, Training Accuracy, 1.00000
2017-12-16 06:53:58,033, DEBUG, exp id, 23, Step, 8250, Minibatch Loss, 0.00548, Training Accuracy, 1.00000
2017-12-16 06:54:00,796, DEBUG, exp id, 28, Step, 13550, Minibatch Loss, 0.01162, Training Accuracy, 1.00000
2017-12-16 06:54:01,314, DEBUG, exp id, 20, Step, 8250, Minibatch Loss, 0.02984, Training Accuracy, 0.99414
2017-12-16 06:54:03,286, DEBUG, exp id, 24, Step, 9500, Minibatch Loss, 0.00425, Training Accuracy, 1.00000
2017-12-16 06:54:04,279, DEBUG, exp id, 29, Step, 8000, Minibatch Loss, 0.01592, Training Accuracy, 1.00000
2017-12-16 06:54:04,674, DEBUG, exp id, 26, Step, 8250, Minibatch Loss, 0.02538, Training Accuracy, 0.99805
2017-12-16 06:54:06,239, DEBUG, exp id, 21, Step, 9500, Minibatch Loss, 0.00572, Training Accuracy, 1.00000
2017-12-16 06:54:12,679, DEBUG, exp id, 27, Step, 13750, Minibatch Loss, 0.00349, Training Accuracy, 1.00000
2017-12-16 06:54:14,319, DEBUG, exp id, 25, Step, 8300, Minibatch Loss, 0.00971, Training Accuracy, 1.00000
2017-12-16 06:54:15,430, DEBUG, exp id, 22, Step, 8300, Minibatch Loss, 0.01528, Training Accuracy, 1.00000
2017-12-16 06:54:17,517, DEBUG, exp id, 28, Step, 13600, Minibatch Loss, 0.01244, Training Accuracy, 1.00000
2017-12-16 06:54:25,622, DEBUG, exp id, 23, Step, 8300, Minibatch Loss, 0.00588, Training Accuracy, 1.00000
2017-12-16 06:54:27,275, DEBUG, exp id, 24, Step, 9550, Minibatch Loss, 0.00396, Training Accuracy, 1.00000
2017-12-16 06:54:28,973, DEBUG, exp id, 20, Step, 8300, Minibatch Loss, 0.02831, Training Accuracy, 0.99805
2017-12-16 06:54:29,125, DEBUG, exp id, 27, Step, 13800, Minibatch Loss, 0.00263, Training Accuracy, 1.00000
2017-12-16 06:54:30,151, DEBUG, exp id, 21, Step, 9550, Minibatch Loss, 0.00977, Training Accuracy, 1.00000
